,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
256,데리야끼치킨,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,440.02kcal
257,계란후라이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.39kcal
258,"주스,프레주망고",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,두부케첩조림,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,98.66kcal
260,갑오징어야채무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,106kcal
261,햄게맛살볶음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,151.15kcal
262,미트볼케찹조림,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,439.34kcal
263,식혜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82kcal
264,잡채밥,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,671.3kcal
265,마파가지덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,538.74kcal
266,갈치순살튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,351.97kcal
267,콩나물된장덮밥,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.08kcal
268,자장밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,783.84kcal
269,해물찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.4kcal
270,"참외,신선형",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57kcal
271,매일두유 초콜릿 190ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
272,팔보채덮밥,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,488.55kcal
273,"옥수수,신선형",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.62kcal
274,전복물회,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,100.45kcal
275,치킨너겟,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,587.89kcal
276,매운소시지떡볶음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,280.31kcal
277,"아이스크림 콘,완제품",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270kcal
278,사과 주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46kcal
279,시금치된장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69.86kcal
280,포도 주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.51kcal
281,돈쭈꾸미볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,325.38kcal
282,바나나,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72kcal
283,아이스크림 샌드위치,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252kcal
284,콩나물비빔밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,529.29kcal
285,고등어튀김고추장소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.51kcal
286,장어강정,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,394.43kcal
287,대구매운탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2kcal
288,토마토그린샐러드,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.88kcal
289,버섯들깨탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57.98kcal
290,바지락비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,405.09kcal
291,아귀탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.55kcal
292,파김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24kcal
293,"주스,카프리썬 사과",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60kcal
294,"토마토,신선형",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.83kcal
295,해물덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,504.13kcal
296,"주스,프레주파인애플",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
297,시금치고추장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.24kcal
298,김장김치,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.75kcal
299,감귤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.178kcal
300,즉석쌀국수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325kcal
301,무나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.03kcal
302,무밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,398.68kcal
303,대구탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.22kcal
304,생우동,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391.47kcal
305,딸기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4kcal
306,순두부찌개,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.37kcal
307,비빔만두,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,623.01kcal
308,브로콜리/초고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,79.86kcal
309,갑오징어불고기덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,575.82kcal
310,배추된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57.76kcal
311,호박새우볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,102.95kcal
312,시금치된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.46kcal
313,코다리조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4kcal
314,워터젤리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4kcal
315,에너지바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188kcal
316,꼬꼬떡국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,478.24kcal
317,배추된장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75.43kcal
318,우거지갈비탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,524.94kcal
319,명태살튀김깐풍소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,370.7kcal
320,초콜릿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286kcal
321,짜먹는요구르트,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4kcal
322,스파게티,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,782.5kcal
323,쇠고기덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,604.2kcal
324,닭순살코기튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,539.6kcal
325,순두부양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69kcal
326,카레밥,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,613.8kcal
327,호박조갯살볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.24kcal
328,오리훈제파프리카볶음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.63kcal
329,"음료수, 탄산, 과일",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.4kcal
330,근대된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64.01kcal
331,순두부된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.32kcal
332,한라봉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.554kcal
333,까르보나라떡볶이,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,387.46kcal
334,냉이국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.99kcal
335,쇠고기장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.44kcal
336,아이스샌드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252kcal
337,청국장,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117.5kcal
338,파인애플에이드 190ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
339,새우튀김,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,375.58kcal
340,과일샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,188.6kcal
341,통새우볶음밥,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,741.45kcal
342,"쌀국수,멸치맛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
343,팝콘형치킨너겟,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,602.31kcal
344,시래기감자탕,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,434.31kcal
345,황태찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.37kcal
346,꽁치튀김데리야끼소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347.06kcal
347,"딸기,신선형",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4kcal
348,달래무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.78kcal
349,굴깐풍기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,311.51kcal
350,오리탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,259.51kcal
351,전투식량 1형2식단,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278kcal
352,마늘쫑새우볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2kcal
353,낙지젓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.85kcal
354,참외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57kcal
355,깐쇼새우,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.87kcal
356,스트링치즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742kcal
357,두부고추장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.58kcal
358,방어순살튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312.17kcal
359,크림드레싱,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,452.79kcal
360,매실피클,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.01kcal
361,꼬막무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.07kcal
362,가공우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167kcal
363,"주스,청포도",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.51kcal
364,해물볶음밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,487.29kcal
365,콩나물매운무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25kcal
366,밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363kcal
367,돼지고기무찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,108.34kcal
368,게맛살야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.21kcal
369,중화식잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,187.2kcal
370,조미김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
371,삼치순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.37kcal
372,흑미밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.75kcal
373,쇠고기호박찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,53.34kcal
374,감자돈육짜글이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,142.18kcal
375,조갯살미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02kcal
376,돈육표고장조림,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,278.71kcal
377,중화비빔밥,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,636.58kcal
378,잡곡밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.24kcal
379,생선묵찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.09kcal
380,딸기우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116kcal
381,"주스,과채",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382,밀쌀밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.55kcal
383,해물순두부찌개,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,116.51kcal
384,돈육새송이야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,272.64kcal
385,방울토마토샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95.2kcal
386,돼지고기고추장찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,117.55kcal
387,쇠고기불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,270.94kcal
388,모듬쌈,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.86kcal
389,들깨미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.38kcal
390,순두부김치찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.95kcal
391,돈육호박볶음,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,200.17kcal
392,양념치킨,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,946.09kcal
393,패주미더덕찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.4kcal
394,계란장조림,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115.18kcal
395,찰보리밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.8kcal
396,전복짬뽕찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,94.23kcal
397,중화풍삼겹살조림,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,518.07kcal
398,감자풋고추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.88kcal
399,고등어순살조림,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,146.77kcal
400,돈육김치덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,569.88kcal
401,두부고추장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,81.09kcal
402,쇠고기곰탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.2kcal
403,오징어채간장볶음,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,103.9kcal
404,햄슬라이스야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,210.72kcal
405,양파간장절임,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.22kcal
406,찰보리비빔밥,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.8kcal
407,밥2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.5kcal
408,두부김치국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.29kcal
409,돼지갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,391.65kcal
410,쇠고기볶음고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.91kcal
411,건새우애호박찌개,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,67.09kcal
412,소시지케찹볶음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,304.13kcal
413,코다리순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8kcal
414,참치마요덮밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,591.86kcal
415,순두부국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,76.1kcal
416,만두탕수,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,623.44kcal
417,햄김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.57kcal
418,돈육야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,296.1kcal
419,낙지삼겹볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,434.29kcal
420,조밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.85kcal
421,꼬꼬떡만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,516.03kcal
422,돈육김치볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.79kcal
423,오리간장주물럭,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256.53kcal
424,콩나물매운잡채,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,215.95kcal
425,얼큰황태채국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.12kcal
426,닭고기야채조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,238.4kcal
427,자두,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26kcal
428,오징어실채볶음,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,112.83kcal
429,멕시칸샐러드,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.99kcal
430,초코우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal
431,고추참치김치덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.15kcal
432,쇠고기야채덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,525.88kcal
433,버섯감자찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.93kcal
434,돼지고기육개장,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.15kcal
435,매콤깐풍기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,674.94kcal
436,콩나물밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,433.87kcal
437,돈육미나리볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,318.27kcal
438,감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.81kcal
439,쇠고기버섯볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131.29kcal
440,시리얼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.8kcal
441,홍합살짬뽕찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,73.49kcal
442,비엔나소시지케찹볶음,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,347.48kcal
443,청양풍닭볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,253.12kcal
444,오징어튀김&칠리소스,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,648.78kcal
445,배주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
446,깐풍버섯덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,511.55kcal
447,콩나물야채튀김,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,373.81kcal
448,닭순살샐러드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.73kcal
449,새우짬뽕찌개,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89.73kcal
450,멸치볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.54kcal
451,쇠고기모듬버섯찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.51kcal
452,연두부양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.92kcal
453,가지탕수,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,366.79kcal
454,비엔나소시지김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144.2kcal
455,버섯매운탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,59.05kcal
456,안동찜닭,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,224.62kcal
457,쇠고기굴소스볶음밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.63kcal
458,명태무찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.14kcal
459,닭순살양배추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,228.38kcal
460,장어순살강정,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,612.58kcal
461,"주스,프레주복숭아",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462,전복삼계탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,909.68kcal
463,쇠고기우엉조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,105.27kcal
464,아귀순살콩나물찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.3kcal
465,갈비탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.12kcal
466,오징어삼겹볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,500.67kcal
467,바나나우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167kcal
468,미트볼데리야끼조림,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,436.45kcal
469,삼겹살고추장볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,610.82kcal
470,닭순살피망볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,225.09kcal
471,"연세두유고소한아몬드&잣두유, 200mL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472,생선묵김치찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.35kcal
473,돼지고기찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,131.9kcal
474,꽈리고추멸치조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105.83kcal
475,오리고추장주물럭,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285.81kcal
476,바나나맛우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.4kcal
477,돈육청경채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,395.88kcal
478,주꾸미볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.01kcal
479,블루베리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.65249kcal
480,황태채국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9kcal
481,돼지고기청경채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,407.93kcal
482,돈육김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106.9kcal
483,오징어튀김칠리,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,517.91kcal
484,돼지고기호박볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,122.56kcal
485,갑오징어야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,186.33kcal
486,게맛살야채튀김,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,414.3kcal
487,골뱅이고추장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173.18kcal
488,쇠고기느타리버섯국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62.1kcal
489,홍합살무국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.83kcal
490,훈제오리파프리카볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.47kcal
491,불닭볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,303.07kcal
492,어향돈육가지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125.69kcal
493,북경식탕수육 ,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,500.16kcal
494,고등어순살카레튀김,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,494.53kcal
495,갈치순살카레튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,468.73kcal
496,시금치국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.52kcal
497,혼합시리얼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.32kcal
498,북어채국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.58kcal
499,새송이버섯야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,124.93kcal
500,버섯된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.68kcal
501,양념통닭,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,838.95kcal
502,콩나물무채국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81kcal
503,감자된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.13kcal
504,햄슬라이스버거,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,601.22kcal
505,햄야채덮밥,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,586.43kcal
506,우엉조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.39kcal
